,0,1,2,3,4,5,6,7,8
4139,2.0,2.0,0.199,0.678,1.994,2.0,1.043,2.0,0.76
4140,2.0,1.023,0.093,0.665,2.0,2.0,1.046,2.0,2.0
4141,2.0,2.0,0.651,0.584,2.0,2.0,2.0,0.837,1.019
4142,2.0,1.093,2.0,0.127,2.0,2.0,1.023,2.0,2.0
4143,2.0,2.0,0.138,0.609,2.0,2.0,1.067,0.978,2.0
4144,2.0,0.991,0.18,0.766,2.0,2.0,1.025,1.416,0.803
4145,2.0,2.0,0.495,0.55,1.733,2.0,1.032,1.545,0.811
4146,2.0,2.0,0.077,0.411,2.0,2.0,2.0,0.899,1.738
4147,2.0,2.0,0.25,0.553,2.0,2.0,2.0,0.867,1.989
4148,2.0,1.0,2.0,0.761,1.991,2.0,1.073,1.491,0.773
4149,2.0,2.0,0.125,0.581,2.0,2.0,2.0,1.003,2.0
4150,2.0,1.263,0.376,0.518,2.0,2.0,1.045,1.127,1.976
4151,2.0,1.017,0.147,0.732,2.0,2.0,1.015,2.0,1.983
4152,2.0,2.0,2.0,0.631,2.0,2.0,2.0,0.954,2.0
4153,2.0,2.0,0.131,0.458,2.0,2.0,1.056,1.072,2.0
4154,2.0,1.042,0.055,0.743,2.0,1.988,1.052,1.185,2.0
4155,2.0,1.164,0.101,0.675,2.0,2.0,0.966,1.184,2.0
4156,2.0,1.08,0.121,0.696,2.0,2.0,1.069,1.1,2.0
4157,2.0,1.088,0.154,0.642,2.0,2.0,1.043,2.0,2.0
4158,2.0,2.0,0.128,0.61,2.0,2.0,2.0,0.955,2.0
4159,2.0,1.066,0.187,0.721,2.0,2.0,1.052,1.264,1.061
4160,2.0,2.0,0.539,0.558,2.0,2.0,2.0,0.814,2.0
4161,2.0,0.994,0.416,0.268,2.0,2.0,1.102,2.0,1.944
4162,2.0,2.0,0.203,0.637,2.0,2.0,1.097,1.029,2.0
4163,2.0,1.03,0.096,0.729,2.0,2.0,1.038,1.22,2.0
4164,2.0,0.995,0.123,0.761,2.0,2.0,1.011,2.0,2.0
4165,2.0,2.0,0.233,0.667,2.0,2.0,1.019,2.0,1.825
4166,2.0,1.011,0.151,0.754,1.997,2.0,1.03,2.0,2.0
4167,2.0,1.025,0.096,0.702,2.0,2.0,1.042,2.0,2.0
4168,2.0,2.0,0.325,0.666,2.0,2.0,1.086,1.257,0.83
4169,2.0,2.0,0.215,0.667,2.0,2.0,1.061,1.202,1.159
4170,2.0,2.0,0.108,0.618,2.0,2.0,0.959,1.031,2.0
4171,2.0,2.0,0.906,0.145,2.0,2.0,1.082,0.566,1.425
4172,2.0,0.98,2.0,0.172,1.984,2.0,1.11,1.317,0.791
4173,2.0,1.244,0.649,0.652,2.0,2.0,2.0,0.954,1.901
4174,2.0,1.052,0.598,0.516,1.986,2.0,1.025,1.428,0.902
4175,2.0,2.0,0.723,0.648,1.975,2.0,2.0,1.544,0.767
4176,2.0,0.976,0.181,0.771,1.984,2.0,1.012,2.0,2.0
4177,2.0,2.0,0.562,0.604,2.0,2.0,2.0,1.002,1.861
4178,2.0,2.0,0.092,0.578,2.0,2.0,2.0,0.992,1.958
4179,2.0,0.941,2.0,0.116,2.0,2.0,1.094,2.0,2.0
4180,2.0,1.09,0.1,0.709,2.0,2.0,1.058,1.181,2.0
4181,2.0,2.0,0.169,0.626,2.0,2.0,1.016,1.107,2.0
4182,2.0,2.0,0.192,0.697,2.0,2.0,1.036,2.0,1.303
4183,2.0,2.0,0.777,0.185,2.0,2.0,1.03,0.628,0.795
4184,2.0,1.006,0.089,0.745,2.0,2.0,1.015,2.0,2.0
4185,2.0,1.104,0.151,0.681,2.0,2.0,2.0,1.105,2.0
4186,2.0,1.012,0.2,0.388,2.0,2.0,1.054,2.0,2.0
4187,2.0,1.13,0.116,0.688,2.0,1.936,2.0,1.147,2.0
4188,2.0,1.044,0.172,0.719,2.0,2.0,1.027,1.21,1.854
4189,2.0,2.0,0.211,0.589,0.903,2.0,1.058,2.0,0.865
4190,2.0,2.0,0.604,0.703,2.0,2.0,2.0,2.0,0.802
4191,2.0,1.205,0.182,0.672,2.0,2.0,1.057,1.089,2.0
4192,2.0,2.0,0.132,0.619,2.0,2.0,2.0,0.962,2.0
4193,2.0,2.0,1.025,0.074,2.0,2.0,1.001,0.47,2.0
4194,2.0,1.02,0.106,0.735,2.0,2.0,1.054,2.0,2.0
4195,2.0,2.0,0.112,0.641,2.0,2.0,0.961,0.998,2.0
4196,2.0,2.0,2.0,0.143,2.0,2.0,1.031,1.104,2.0
4197,2.0,1.069,0.095,0.722,2.0,1.933,1.033,1.206,2.0
4198,2.0,2.0,0.71,0.65,2.0,2.0,2.0,1.103,0.807
4199,2.0,1.162,0.143,0.655,2.0,2.0,1.05,2.0,2.0
4200,2.0,2.0,0.18,0.393,2.0,2.0,1.032,1.289,2.0
4201,2.0,0.863,0.067,0.917,2.0,2.0,1.175,2.0,1.816
4202,2.0,2.0,0.28,0.649,2.0,2.0,1.066,1.148,1.16
4203,2.0,2.0,0.324,0.652,1.994,2.0,1.066,1.666,0.751
4204,2.0,1.093,0.795,0.684,2.0,2.0,2.0,1.029,1.99
4205,2.0,0.998,0.093,0.802,1.416,2.0,1.062,2.0,0.783
4206,2.0,2.0,2.0,0.126,2.0,2.0,1.027,0.594,1.126
4207,2.0,1.044,0.359,0.471,2.0,2.0,1.032,1.51,0.795
4208,2.0,2.0,0.707,0.683,2.0,2.0,2.0,2.0,0.788
4209,2.0,2.0,0.643,0.644,2.0,2.0,2.0,0.935,1.009
4210,2.0,1.044,0.863,0.127,2.0,2.0,1.104,2.0,1.987
4211,2.0,1.085,0.151,0.705,1.98,2.0,1.033,1.907,0.79
4212,2.0,1.064,0.793,0.712,1.995,2.0,2.0,1.175,0.995
4213,2.0,2.0,0.277,0.64,1.973,2.0,1.074,1.69,0.767
4214,2.0,1.043,0.201,0.706,2.0,2.0,1.037,1.227,0.887
4215,2.0,1.106,0.53,0.233,2.0,2.0,1.007,2.0,2.0
4216,2.0,0.99,0.24,0.75,1.978,2.0,1.019,1.286,0.985
4217,2.0,0.949,0.117,0.662,1.932,2.0,1.175,2.0,0.785
4218,2.0,0.975,0.649,0.249,2.0,2.0,1.091,2.0,1.853
4219,2.0,2.0,0.088,0.58,1.905,2.0,2.0,1.006,1.615
4220,2.0,1.039,0.128,0.699,2.0,2.0,1.008,2.0,2.0
4221,2.0,1.014,0.01,0.334,2.0,2.0,1.063,2.0,1.988
4222,2.0,1.137,0.116,0.682,2.0,2.0,1.029,1.237,2.0
4223,2.0,2.0,0.126,0.619,2.0,2.0,2.0,1.169,2.0
4224,2.0,1.024,0.095,0.726,2.0,1.95,1.005,2.0,2.0
4225,2.0,2.0,0.256,0.578,1.999,2.0,1.036,1.145,1.99
4226,2.0,1.045,0.81,0.721,2.0,2.0,0.905,1.071,1.857
4227,2.0,1.032,2.0,0.07,2.0,1.952,1.073,0.555,2.0
4228,2.0,2.0,0.2,0.608,2.0,2.0,1.03,1.116,1.977
4229,2.0,0.992,1.325,0.116,2.0,2.0,1.079,2.0,1.952
4230,2.0,1.014,0.1,0.714,2.0,2.0,1.036,2.0,2.0
4231,2.0,2.0,0.596,0.616,2.0,2.0,2.0,0.883,2.0
4232,2.0,1.042,0.121,0.735,2.0,1.97,1.042,1.365,2.0
4233,2.0,2.0,0.221,0.655,2.0,2.0,1.053,1.215,0.954
4234,2.0,1.058,0.821,0.725,2.0,2.0,1.027,1.116,1.238
4235,2.0,1.045,0.153,0.72,1.987,2.0,1.027,1.357,0.797
4236,2.0,2.0,0.377,0.668,2.0,2.0,2.0,1.031,1.922
4237,2.0,2.0,2.0,0.068,2.0,2.0,1.064,0.496,2.0
4238,2.0,2.0,2.0,0.586,2.0,2.0,2.0,0.89,2.0
4239,2.0,2.0,0.215,0.637,2.0,2.0,1.052,1.16,1.411
4240,2.0,2.0,0.175,0.624,2.0,2.0,2.0,1.008,2.0
4241,2.0,1.06,0.178,0.746,1.53,2.0,0.996,2.0,0.808
4242,2.0,2.0,0.127,0.611,2.0,2.0,2.0,0.989,2.0
4243,2.0,1.045,0.374,0.265,2.0,2.0,1.056,2.0,1.985
4244,2.0,1.052,0.159,0.699,1.927,2.0,1.003,1.479,0.766
4245,2.0,2.0,0.176,0.616,2.0,1.958,2.0,0.956,2.0
4246,2.0,1.029,0.19,0.71,2.0,2.0,1.015,2.0,1.388
4247,2.0,2.0,0.125,0.675,2.0,2.0,1.049,1.146,2.0
4248,2.0,1.006,0.125,0.682,2.0,1.994,1.125,1.118,2.0
4249,2.0,2.0,0.614,0.616,2.0,2.0,2.0,0.939,2.0
4250,2.0,2.0,0.199,0.629,2.0,2.0,2.0,0.849,2.0
4251,2.0,1.072,0.106,0.694,2.0,2.0,1.033,1.308,2.0
4252,2.0,1.151,0.124,0.691,2.0,2.0,1.041,1.153,2.0
4253,2.0,2.0,2.0,0.123,2.0,2.0,1.011,0.544,1.868
4254,1.893,2.0,0.16,0.594,2.0,2.0,2.0,1.117,2.0
4255,2.0,1.077,0.203,0.731,2.0,2.0,1.014,1.421,1.046
4256,2.0,1.008,0.142,0.72,1.851,2.0,1.049,2.0,0.788
4257,2.0,1.006,0.11,0.384,2.0,1.931,1.058,2.0,2.0
4258,2.0,2.0,0.112,0.63,2.0,2.0,0.985,1.065,2.0
4259,2.0,1.055,0.096,0.725,2.0,2.0,1.025,2.0,2.0
4260,2.0,2.0,0.228,0.634,1.998,2.0,1.123,1.151,1.191
4261,2.0,2.0,2.0,0.643,2.0,2.0,2.0,1.029,2.0
4262,2.0,2.0,0.13,0.606,2.0,2.0,2.0,0.985,2.0
4263,2.0,2.0,0.758,0.673,2.0,2.0,2.0,0.972,1.866
4264,2.0,2.0,0.278,0.546,1.962,2.0,2.0,0.78,1.888
4265,2.0,0.978,0.107,0.519,2.0,1.973,1.028,2.0,2.0
4266,2.0,0.981,0.176,0.785,2.0,2.0,1.02,1.349,1.701
4267,2.0,2.0,0.184,0.512,2.0,2.0,0.975,1.128,2.0
4268,2.0,1.175,0.492,0.605,2.0,2.0,2.0,0.895,2.0
4269,2.0,2.0,0.12,0.653,2.0,2.0,2.0,1.093,2.0
4270,2.0,1.068,0.253,0.697,2.0,2.0,2.0,0.939,2.0
4271,2.0,1.09,0.096,0.688,2.0,2.0,1.049,1.222,2.0
4272,2.0,1.019,0.112,0.761,2.0,2.0,1.014,2.0,2.0
4273,2.0,1.142,0.819,0.701,2.0,2.0,2.0,1.035,2.0
4274,2.0,1.045,2.0,0.73,2.0,1.976,1.023,1.268,2.0
4275,2.0,2.0,0.22,0.65,1.992,2.0,1.042,1.163,0.879
4276,2.0,1.05,0.231,0.651,2.0,2.0,1.023,2.0,1.665
4277,2.0,2.0,0.139,0.594,2.0,2.0,2.0,1.044,2.0
4278,2.0,2.0,0.864,0.092,0.82,2.0,1.067,0.385,0.844
4279,2.0,2.0,0.254,0.657,2.0,2.0,1.026,1.194,1.03
4280,2.0,0.987,0.172,0.773,1.939,2.0,1.023,1.415,0.808
4281,2.0,2.0,0.306,0.62,2.0,2.0,1.117,1.227,0.777
4282,2.0,0.995,0.121,0.77,1.984,2.0,1.047,2.0,0.792
4283,2.0,0.883,0.161,0.856,2.0,2.0,1.093,2.0,0.88
4284,2.0,1.082,0.352,0.698,2.0,2.0,1.003,1.2,1.796
4285,2.0,2.0,0.256,0.652,2.0,2.0,1.013,1.479,0.804
4286,2.0,1.081,2.0,0.269,2.0,2.0,1.077,2.0,2.0
4287,2.0,1.052,0.173,0.698,2.0,2.0,1.012,1.297,1.686
4288,2.0,2.0,0.178,0.631,2.0,2.0,2.0,1.003,2.0
4289,2.0,2.0,0.137,0.659,2.0,2.0,1.028,1.131,2.0
4290,2.0,2.0,1.09,0.174,2.0,2.0,1.043,0.864,2.0
4291,2.0,2.0,0.235,0.612,2.0,2.0,2.0,1.056,1.714
4292,2.0,2.0,0.586,0.514,2.0,2.0,1.025,1.21,0.871
4293,2.0,2.0,2.0,0.07,2.0,2.0,1.021,0.486,1.881
4294,2.0,1.015,0.069,0.712,2.0,1.999,0.995,1.517,2.0
4295,1.98,1.0,0.086,0.764,2.0,2.0,1.04,2.0,2.0
4296,2.0,0.869,0.082,0.9,2.0,1.999,1.062,2.0,2.0
4297,2.0,2.0,0.27,0.634,2.0,1.971,2.0,0.966,2.0
4298,1.947,0.903,0.113,0.854,2.0,1.974,1.021,2.0,2.0
4299,2.0,2.0,0.245,0.642,1.958,2.0,1.089,1.07,1.912
4300,2.0,0.844,0.082,0.885,2.0,2.0,1.217,2.0,0.902
4301,2.0,1.095,0.136,0.671,2.0,2.0,1.016,1.078,2.0
4302,2.0,2.0,0.504,0.592,2.0,2.0,2.0,0.906,2.0
4303,2.0,2.0,0.894,0.168,2.0,1.94,1.044,0.976,2.0
4304,2.0,1.148,0.197,0.686,2.0,2.0,1.105,1.116,2.0
4305,2.0,1.06,0.723,0.337,2.0,2.0,1.06,1.339,0.809
4306,2.0,0.877,0.085,0.884,2.0,2.0,1.028,2.0,2.0
4307,2.0,2.0,0.101,0.633,2.0,2.0,1.054,1.215,2.0
4308,2.0,1.022,0.163,0.735,2.0,2.0,1.039,2.0,1.668
4309,1.962,2.0,0.901,0.577,2.0,1.983,2.0,0.864,2.0
4310,2.0,2.0,0.102,0.639,2.0,2.0,0.999,1.02,2.0
4311,2.0,0.927,0.1,0.847,1.892,2.0,1.109,1.777,0.757
4312,2.0,0.937,0.013,0.833,2.0,2.0,1.024,2.0,2.0
4313,2.0,1.013,0.215,0.735,2.0,2.0,1.027,2.0,1.995
4314,2.0,1.167,0.206,0.623,2.0,2.0,2.0,0.916,2.0
4315,1.997,2.0,0.092,0.684,2.0,1.954,1.017,1.293,2.0
4316,2.0,2.0,0.253,0.556,1.979,2.0,1.057,1.182,2.0
4317,2.0,1.022,0.149,0.723,2.0,2.0,1.032,1.412,1.903
4318,2.0,2.0,0.102,0.618,2.0,2.0,2.0,1.01,2.0
4319,2.0,1.208,0.167,0.645,0.983,2.0,1.068,2.0,0.897
4320,2.0,0.983,0.084,0.779,2.0,2.0,1.027,2.0,2.0
4321,2.0,2.0,0.255,0.611,2.0,2.0,1.011,1.153,1.931
4322,2.0,2.0,0.182,0.548,2.0,2.0,2.0,0.887,2.0
4323,2.0,2.0,0.099,0.624,2.0,2.0,2.0,0.963,2.0
4324,2.0,0.979,0.178,0.764,2.0,2.0,1.011,1.371,1.773
4325,2.0,1.015,0.108,0.743,2.0,2.0,1.028,1.553,0.788
4326,2.0,2.0,0.227,0.624,2.0,2.0,1.075,1.154,1.062
4327,2.0,1.013,0.22,0.74,2.0,2.0,1.038,1.215,1.016
4328,2.0,2.0,0.743,0.65,2.0,2.0,2.0,1.149,0.813
4329,2.0,0.942,0.106,0.809,1.968,2.0,1.014,1.818,0.76
4330,2.0,2.0,0.11,0.652,2.0,2.0,2.0,1.057,2.0
4331,2.0,2.0,0.248,0.657,1.979,2.0,1.055,1.293,0.981
4332,1.982,1.004,0.108,0.76,2.0,2.0,1.009,1.538,2.0
4333,2.0,2.0,0.612,0.649,2.0,2.0,2.0,1.583,0.764
4334,2.0,0.934,0.837,0.178,1.913,2.0,1.202,1.332,0.755
4335,2.0,2.0,0.22,0.653,2.0,2.0,1.159,1.134,2.0
4336,2.0,1.051,1.049,0.106,1.989,2.0,1.046,2.0,1.89
4337,2.0,1.034,0.193,0.716,2.0,2.0,1.046,1.313,1.148
4338,2.0,2.0,0.303,0.575,2.0,2.0,2.0,0.859,2.0
4339,2.0,2.0,0.65,0.621,1.993,2.0,2.0,0.973,1.741
4340,2.0,2.0,0.525,0.419,2.0,2.0,1.036,0.981,1.08
4341,2.0,2.0,0.146,0.592,2.0,2.0,2.0,1.046,1.823
4342,2.0,2.0,0.176,0.666,2.0,2.0,1.078,1.077,2.0
4343,2.0,1.063,0.172,0.692,2.0,2.0,2.0,0.912,2.0
4344,2.0,1.223,0.115,0.641,2.0,2.0,1.048,1.096,2.0
4345,2.0,1.044,2.0,0.208,2.0,2.0,1.062,2.0,2.0
4346,2.0,1.098,0.358,0.447,1.862,2.0,1.036,2.0,0.796
4347,2.0,1.029,0.096,0.752,2.0,1.942,1.015,1.296,2.0
4348,2.0,2.0,0.125,0.601,2.0,1.961,2.0,1.023,2.0
4349,2.0,0.982,0.106,0.76,2.0,1.993,1.032,2.0,2.0
4350,2.0,1.1,0.134,0.701,2.0,2.0,1.042,1.1,1.979
4351,2.0,2.0,0.332,0.618,2.0,2.0,2.0,1.162,0.819
4352,2.0,2.0,2.0,0.115,2.0,2.0,1.018,0.538,2.0
4353,2.0,0.984,0.098,0.777,2.0,2.0,1.03,2.0,0.775
4354,2.0,2.0,0.664,0.621,1.993,2.0,2.0,1.035,0.841
4355,2.0,1.266,0.369,0.37,0.85,2.0,1.062,2.0,0.87
4356,2.0,1.099,0.145,0.704,2.0,2.0,1.031,1.23,1.974
4357,2.0,1.053,0.151,0.717,2.0,2.0,1.032,1.231,1.901
4358,2.0,1.018,0.157,0.715,2.0,2.0,1.039,2.0,1.903
4359,2.0,0.996,0.111,0.444,2.0,2.0,1.029,2.0,2.0
4360,2.0,1.118,0.157,0.65,2.0,2.0,2.0,0.869,2.0
4361,2.0,1.007,1.412,0.109,2.0,2.0,1.081,0.813,1.908
4362,2.0,0.991,0.108,0.76,1.926,2.0,1.056,2.0,0.786
4363,2.0,2.0,2.0,0.242,2.0,2.0,1.029,1.048,2.0
4364,2.0,1.104,0.084,0.681,2.0,2.0,1.081,1.183,2.0
4365,2.0,2.0,0.142,0.609,2.0,1.956,2.0,0.929,2.0
4366,2.0,1.153,0.221,0.648,1.977,2.0,2.0,1.075,1.879
4367,2.0,0.86,0.082,0.894,2.0,2.0,1.261,1.249,0.948
4368,2.0,1.033,0.124,0.753,2.0,2.0,0.987,2.0,2.0
4369,1.966,2.0,2.0,0.103,2.0,1.993,1.03,0.543,2.0
4370,2.0,1.037,0.153,0.719,2.0,2.0,1.029,1.4,0.782
4371,2.0,0.975,0.752,0.476,1.996,2.0,1.045,2.0,0.867
4372,2.0,1.152,0.561,0.513,2.0,2.0,1.025,1.239,0.825
4373,2.0,2.0,0.215,0.668,2.0,2.0,1.011,1.279,0.848
4374,2.0,2.0,0.089,0.631,2.0,2.0,2.0,0.997,2.0
4375,2.0,1.035,0.218,0.722,2.0,2.0,1.017,1.32,1.055
4376,2.0,1.188,0.188,0.68,2.0,2.0,2.0,1.043,2.0
4377,2.0,2.0,0.475,0.554,2.0,2.0,2.0,0.87,2.0
4378,2.0,2.0,0.262,0.627,2.0,2.0,2.0,1.022,1.594
4379,2.0,2.0,0.136,0.634,2.0,2.0,2.0,1.063,2.0
4380,2.0,2.0,0.166,0.542,2.0,2.0,2.0,0.911,2.0
4381,2.0,2.0,0.132,0.59,2.0,2.0,1.068,1.031,2.0
4382,2.0,2.0,0.332,0.582,2.0,1.948,2.0,0.864,2.0
4383,2.0,2.0,0.09,0.549,1.993,2.0,2.0,0.889,1.996
4384,2.0,2.0,0.159,0.567,2.0,2.0,1.072,1.072,2.0
4385,2.0,0.989,0.748,0.745,1.978,2.0,0.997,1.184,0.911
4386,2.0,1.077,0.12,0.665,2.0,2.0,1.116,1.101,2.0
4387,2.0,0.882,0.13,0.871,2.0,2.0,1.256,2.0,0.912
4388,2.0,1.04,0.782,0.73,2.0,2.0,1.046,1.23,1.182
4389,2.0,1.014,2.0,0.773,2.0,2.0,1.021,2.0,0.815
4390,2.0,0.946,0.15,0.833,2.0,2.0,1.122,1.45,0.777
4391,2.0,2.0,0.125,0.609,2.0,2.0,1.101,1.08,1.971
4392,2.0,2.0,0.671,0.646,1.986,2.0,2.0,1.079,0.914
4393,2.0,2.0,0.728,0.097,1.989,2.0,1.006,0.495,0.981
4394,2.0,0.99,0.259,0.763,1.992,2.0,1.027,1.483,0.867
4395,2.0,1.013,0.2,0.769,2.0,2.0,1.076,1.201,1.998
4396,2.0,1.013,0.442,0.491,2.0,2.0,1.034,2.0,1.067
4397,2.0,2.0,0.19,0.641,1.995,2.0,2.0,1.027,2.0
4398,2.0,0.968,2.0,0.811,2.0,2.0,1.026,1.319,2.0
4399,2.0,1.025,0.105,0.735,2.0,1.949,0.996,2.0,2.0
4400,2.0,2.0,0.122,0.6,2.0,2.0,1.051,1.205,2.0
4401,2.0,2.0,0.263,0.641,2.0,2.0,1.047,2.0,0.839
4402,2.0,2.0,0.693,0.628,2.0,2.0,2.0,1.422,0.776
4403,2.0,2.0,0.736,0.585,2.0,2.0,2.0,0.914,2.0
4404,2.0,2.0,0.104,0.627,2.0,2.0,1.033,1.128,2.0
4405,2.0,1.076,0.201,0.678,1.993,2.0,1.027,2.0,1.902
4406,2.0,1.126,0.684,0.696,1.984,2.0,2.0,2.0,0.839
4407,2.0,0.962,0.118,0.787,2.0,2.0,1.028,1.402,0.789
4408,2.0,1.072,0.108,0.74,2.0,1.964,1.031,2.0,2.0
4409,2.0,2.0,0.225,0.628,2.0,2.0,1.074,1.186,1.034
4410,2.0,0.914,0.259,0.824,2.0,2.0,1.091,1.364,0.787
4411,2.0,1.008,0.133,0.744,1.992,2.0,1.044,1.588,0.793
4412,2.0,1.003,0.159,0.73,2.0,2.0,1.02,1.373,0.779
4413,2.0,2.0,0.572,0.616,2.0,2.0,1.26,0.899,2.0
4414,2.0,2.0,0.11,0.596,2.0,2.0,2.0,1.01,1.954
4415,2.0,2.0,0.151,0.601,2.0,2.0,2.0,0.981,2.0
4416,2.0,1.06,0.85,0.709,2.0,2.0,1.082,1.123,1.094
4417,2.0,2.0,0.148,0.61,2.0,2.0,2.0,0.959,2.0
4418,2.0,1.045,0.09,0.76,2.0,2.0,1.005,2.0,2.0
4419,2.0,2.0,2.0,0.142,2.0,2.0,1.008,0.592,1.385
4420,2.0,2.0,0.207,0.645,2.0,2.0,1.036,1.25,1.349
4421,2.0,1.03,0.866,0.326,2.0,2.0,1.054,2.0,1.161
4422,2.0,2.0,0.203,0.445,2.0,2.0,1.05,1.218,2.0
4423,2.0,1.025,0.14,0.718,2.0,2.0,1.026,2.0,1.934
4424,2.0,0.988,0.151,0.771,1.924,2.0,1.019,2.0,0.809
4425,2.0,1.064,0.162,0.715,2.0,2.0,1.007,1.311,0.807
4426,2.0,2.0,0.281,0.622,2.0,2.0,2.0,0.986,1.974
4427,2.0,0.935,0.311,0.823,2.0,2.0,1.179,1.351,0.769
4428,2.0,1.087,2.0,0.676,2.0,1.994,2.0,1.018,2.0
4429,2.0,2.0,0.198,0.65,2.0,2.0,1.094,1.161,1.768
4430,2.0,2.0,0.291,0.635,2.0,2.0,2.0,1.102,2.0
4431,2.0,2.0,0.11,0.673,2.0,2.0,1.052,1.181,2.0
4432,2.0,0.992,0.093,0.763,1.956,2.0,1.051,2.0,0.784
4433,2.0,1.011,0.755,0.742,2.0,2.0,1.052,1.194,0.968
4434,2.0,0.972,0.096,0.557,2.0,2.0,1.026,2.0,2.0
4435,2.0,1.166,0.279,0.663,2.0,2.0,1.024,1.181,1.298
4436,2.0,1.09,0.158,0.699,1.993,2.0,1.069,2.0,2.0
4437,2.0,1.141,0.304,0.699,2.0,2.0,1.015,2.0,1.294
4438,2.0,2.0,2.0,0.204,2.0,1.999,1.022,2.0,2.0
4439,2.0,0.945,0.358,0.303,1.951,2.0,1.188,1.301,0.787
4440,2.0,2.0,0.112,0.606,2.0,2.0,0.945,1.046,2.0
4441,2.0,2.0,0.286,0.611,1.807,2.0,1.032,2.0,0.813
4442,2.0,2.0,0.102,0.649,2.0,2.0,2.0,1.056,2.0
4443,2.0,1.178,0.742,0.676,2.0,2.0,2.0,1.021,1.989
4444,2.0,0.971,0.093,0.801,2.0,2.0,1.032,2.0,2.0
4445,2.0,1.044,0.136,0.714,2.0,2.0,1.02,1.234,1.961
4446,2.0,1.08,0.093,0.635,2.0,1.971,1.039,1.565,2.0
4447,2.0,1.017,0.093,0.736,2.0,1.994,1.0,2.0,2.0
4448,2.0,0.993,0.243,0.749,2.0,2.0,1.022,1.352,0.827
4449,2.0,2.0,0.119,0.603,2.0,2.0,2.0,0.956,2.0
4450,2.0,1.2,0.082,0.673,2.0,1.969,1.029,1.278,2.0
4451,2.0,2.0,0.947,0.588,2.0,2.0,2.0,0.888,2.0
4452,2.0,2.0,0.594,0.625,2.0,2.0,2.0,0.924,2.0
4453,2.0,1.037,1.261,0.113,2.0,2.0,1.088,2.0,2.0
4454,2.0,2.0,0.204,0.658,1.953,2.0,1.04,1.14,1.845
4455,2.0,1.137,0.133,0.658,2.0,2.0,0.992,2.0,2.0
4456,2.0,0.973,0.322,0.78,1.941,2.0,1.067,2.0,0.827
4457,2.0,0.945,0.094,0.82,1.959,2.0,1.05,1.74,0.778
4458,2.0,1.003,0.108,0.74,2.0,2.0,1.035,2.0,2.0
4459,2.0,2.0,0.133,0.605,2.0,2.0,2.0,1.169,2.0
4460,2.0,2.0,0.25,0.595,2.0,2.0,1.054,1.125,1.973
4461,2.0,2.0,0.265,0.678,1.971,2.0,1.052,1.292,0.912
4462,2.0,2.0,2.0,0.207,2.0,2.0,1.01,0.843,2.0
4463,2.0,2.0,0.322,0.641,1.991,2.0,2.0,1.004,1.945
4464,2.0,2.0,2.0,0.623,2.0,2.0,2.0,0.922,2.0
4465,2.0,1.278,0.674,0.651,1.999,2.0,2.0,0.993,2.0
4466,2.0,1.064,0.119,0.69,2.0,2.0,1.076,2.0,2.0
4467,2.0,2.0,0.116,0.614,2.0,2.0,1.062,2.0,2.0
4468,2.0,2.0,0.167,0.633,2.0,2.0,1.146,1.07,2.0
4469,2.0,1.211,0.1,0.673,2.0,1.999,2.0,1.064,2.0
4470,2.0,1.081,0.122,0.58,2.0,2.0,1.016,2.0,2.0
4471,2.0,1.038,0.082,0.727,2.0,2.0,1.032,1.44,2.0
4472,2.0,2.0,0.126,0.595,2.0,2.0,2.0,0.995,2.0
4473,2.0,1.075,0.156,0.711,1.994,2.0,1.019,1.263,1.749
4474,2.0,1.027,2.0,0.207,2.0,2.0,1.066,2.0,2.0
4475,2.0,2.0,0.599,0.644,1.934,2.0,2.0,1.404,0.782
4476,2.0,1.149,0.131,0.317,2.0,1.96,1.029,2.0,2.0
4477,2.0,2.0,1.087,0.632,2.0,1.995,2.0,0.948,2.0
4478,2.0,1.067,1.026,0.106,2.0,2.0,1.066,0.76,1.838
4479,2.0,2.0,0.588,0.539,2.0,2.0,1.015,1.291,0.814
4480,2.0,2.0,0.73,0.218,2.0,2.0,1.01,0.61,0.842
4481,2.0,1.003,0.209,0.773,2.0,2.0,1.012,2.0,0.935
4482,2.0,2.0,0.098,0.665,2.0,2.0,1.014,1.34,2.0
4483,2.0,2.0,0.129,0.665,2.0,2.0,0.981,1.149,2.0
4484,2.0,0.998,0.089,0.767,2.0,2.0,1.041,2.0,2.0
4485,2.0,0.995,0.086,0.77,2.0,2.0,0.994,2.0,2.0
4486,2.0,2.0,0.144,0.698,2.0,2.0,1.031,1.251,1.927
4487,2.0,2.0,0.163,0.609,2.0,2.0,2.0,0.957,2.0
4488,2.0,2.0,0.114,0.629,2.0,2.0,2.0,1.011,2.0
4489,2.0,1.121,0.306,0.658,2.0,2.0,1.089,1.11,1.963
4490,2.0,2.0,0.327,0.579,2.0,2.0,2.0,0.942,2.0
4491,2.0,1.25,0.174,0.679,2.0,2.0,1.03,1.0,2.0
4492,2.0,1.091,0.162,0.691,2.0,1.998,1.084,1.177,2.0
4493,2.0,2.0,0.398,0.538,1.658,2.0,1.05,2.0,0.828
4494,2.0,0.992,0.218,0.779,2.0,2.0,1.066,1.354,0.767
4495,2.0,2.0,0.118,0.633,2.0,2.0,1.019,1.172,2.0
4496,2.0,1.153,0.198,0.677,1.969,2.0,1.033,1.905,0.782
