,0,1,2,3,4,5,6,7,8
102,0.9999815,0.999979,0.38492748,0.63388085,0.99998194,0.9999824,0.99996215,0.9999634,0.99997354
103,0.9999565,0.999948,0.34510228,0.6203563,0.9999592,0.9999541,0.9999199,0.99992394,0.9999343
104,0.99997294,0.9999594,0.38499042,0.635627,0.99996585,0.9999694,0.99993247,0.99993753,0.9999436
105,0.999988,0.999984,0.37364766,0.63445246,0.9999872,0.9999877,0.99997246,0.9999727,0.9999798
106,0.999949,0.9999404,0.34991935,0.6199413,0.99995214,0.99994755,0.99991095,0.9999183,0.9999216
107,0.9999703,0.9999505,0.3685286,0.60992384,0.99996716,0.99996686,0.9999306,0.9999322,0.9999479
108,0.9999097,0.9998649,0.3678451,0.6227683,0.99989015,0.9998979,0.9997501,0.99981797,0.9998344
109,0.9999644,0.99995095,0.37524262,0.6250132,0.99996394,0.9999682,0.99992204,0.99992764,0.99994165
110,0.9999703,0.9999566,0.39531058,0.65201426,0.99997085,0.9999675,0.99993056,0.9999288,0.9999367
111,0.99987376,0.9998465,0.37458146,0.63662845,0.99985516,0.99987966,0.9997766,0.9997751,0.9997412
112,0.9999885,0.99998343,0.35797164,0.6201895,0.99998814,0.99998754,0.9999719,0.9999752,0.9999809
113,0.99982333,0.9998142,0.34044898,0.6132321,0.99983144,0.99983513,0.99974734,0.99969214,0.99967915
114,0.9999878,0.99998164,0.38288456,0.624714,0.99998796,0.9999853,0.9999674,0.99997145,0.9999769
115,0.9999605,0.9999534,0.36388063,0.6271472,0.9999613,0.9999557,0.9999264,0.9999253,0.9999273
116,0.99991673,0.9998879,0.38049766,0.65061545,0.99990094,0.9999221,0.9998222,0.9998234,0.9998038
117,0.99998444,0.99998045,0.35762128,0.6128514,0.999986,0.99998564,0.9999664,0.9999693,0.99997586
118,0.9998058,0.9995157,0.3845582,0.60665315,0.99967295,0.99979824,0.99946326,0.9995841,0.999559
119,0.9999779,0.99996966,0.3853365,0.625442,0.9999782,0.99997574,0.99995106,0.99995786,0.9999618
120,0.9999428,0.99991775,0.38120183,0.61352694,0.99993014,0.99993736,0.9998725,0.9999016,0.99989676
121,0.99995226,0.9999444,0.36256504,0.62433505,0.99995404,0.99994326,0.9999139,0.99990386,0.99990165
122,0.99998564,0.9999782,0.3840207,0.6181146,0.9999821,0.9999829,0.9999641,0.9999683,0.99997246
123,0.999989,0.9999822,0.381161,0.61236984,0.99998677,0.9999861,0.99997044,0.9999741,0.99997836
124,0.999948,0.99994624,0.39494607,0.6526039,0.9999522,0.9999528,0.9998904,0.9998885,0.9999311
